,home_goals_offense,home_goals_defense,home_offense,home_in_game,home_defense,away_goals_offense,away_goals_defense,away_offense,away_in_game,away_defense,home_standing,away_standing,home_win_streak,home_lose_streak,away_win_streak,away_lose_streak,home_draw_streak,away_draw_streak,B365H,B365D,B365A,result
9,2.954217853332068,-0.4598726477347793,5.531253020213278,0.5926434026443472,-0.2348196930792736,-0.18087497460486704,-0.8823349899329301,0.6759549250263228,-1.1291113394490753,-0.2838526414433499,-1.0595213788299633,-1.036996719823662,-0.48812790592489885,-0.6501807745936066,-0.6035076435165162,-0.5230376785312718,0.8806153689901383,0.8754650993720677,-0.9834367609147815,9.118690196089082,8.520499879828405,0.5
10,-0.15306108224709558,-0.22289996728424497,-0.27724082533022065,0.024762259163414065,-0.6342868926093989,3.8497717104385925,0.8035229323420037,2.3052837132779618,1.153760285566351,-0.9329667540697437,-1.0595213788299633,-1.036996719823662,-0.48812790592489885,-0.6501807745936066,0.24386635391075545,-0.5230376785312718,0.8806153689901383,-0.5178726133099806,0.5940656716078935,-0.5511896874311891,-0.6664091456152457,0.5
11,-0.6311039954131206,-1.1707906890863835,-0.7533468782436216,-0.5431188843175191,2.1619835041014754,-1.6034561575613822,-1.604845528050759,-1.1344103952532751,0.29768342618556487,1.4471183255603648,-1.0595213788299633,0.18921280029893678,0.37171993421201144,-0.6501807745936066,-0.6035076435165162,0.48052784330402903,-0.508069508893459,-0.5178726133099806,-0.661749990361138,0.1043953894176427,0.4313975932742472,1.0
12,1.5200891138339923,-2.829599452240126,3.7220500191423525,3.999930263529943,-1.2334876919045865,-0.8921655660831245,-0.15982445181510155,0.6759549250263228,1.7244781918202081,-0.5002240123188145,-1.5833720694512523,0.5395583774768222,7.250502655307293,-0.6501807745936066,-0.6035076435165162,0.48052784330402903,-0.508069508893459,-0.5178726133099806,-0.9092013523254793,3.382320773661803,3.6092592058490953,1.0
13,-0.15306108224709558,2.620772198122171,2.0080682286541065,-4.518286888684046,-2.032422090964836,3.3755779827864214,-0.6414981438936539,4.025130767543581,1.153760285566351,1.6634896964358294,0.5120306930339038,-1.5625150855904901,-0.48812790592489885,-0.6501807745936066,1.091240351338027,-0.5230376785312718,0.8806153689901383,-0.5178726133099806,0.06823152743366843,-0.46924155282508545,-0.5508505415216148,0.0
14,-1.3481683651621583,-2.3556540913390567,0.1988652275831813,-2.2467623147603155,3.759852302221974,0.2933187530473046,-0.8823349899329301,-0.04819120308551623,-1.6998292457029327,1.2307469546849001,-1.0595213788299633,-1.036996719823662,0.37171993421201144,-0.6501807745936066,0.24386635391075545,-0.5230376785312718,-0.508069508893459,-0.5178726133099806,-0.5998871498700528,-0.1004749470976173,0.28694933815720863,1.0
15,0.08596037433591719,2.383799517671636,1.0558561228273038,1.7284056896062137,-3.031090089790149,-2.3147467490396396,0.8035229323420037,-2.9447757155328738,1.7244781918202081,2.961717921688615,1.0358813836551928,1.0650767432436503,-0.48812790592489885,1.282702318272325,-0.6035076435165162,1.4840933651393298,-0.508069508893459,-0.5178726133099806,-0.5998871498700528,-0.1004749470976173,0.21472521059868938,1.0
16,-2.7822971046602336,1.4359087958694976,-2.9434347216452688,0.024762259163414065,-0.2348196930792736,-0.6550687022570387,0.0810123942241749,-1.3154469272812352,-0.5583934331952212,0.36526147118304164,1.0358813836551928,0.18921280029893678,-0.48812790592489885,1.282702318272325,0.24386635391075545,-0.5230376785312718,-0.508069508893459,-0.5178726133099806,-0.48853403698609915,-0.22339714900677324,-0.05105957881666152,1.0
17,-2.3042541914942083,-0.4598726477347793,-0.46768324649558146,-1.111000027798449,-0.4345532928443362,-1.6034561575613822,2.730217700656213,-0.7723373311973553,0.8684013324394222,-0.2838526414433499,1.0358813836551928,1.0650767432436503,-0.48812790592489885,1.282702318272325,-0.6035076435165162,6.501920974315834,-0.508069508893459,-0.5178726133099806,-0.39573977624947126,-0.3053452836128773,-0.20417472924072244,0.0
18,-1.3481683651621583,0.25104539361682426,0.29408643816586166,0.3087028309038807,-0.6342868926093989,-0.6550687022570387,-1.3640086820114827,-2.8542574495188937,-1.1291113394490753,-0.9329667540697437,0.3374137961601408,-0.8618239312347195,-0.48812790592489885,1.282702318272325,-0.6035076435165162,0.48052784330402903,-0.508069508893459,-0.5178726133099806,-0.36480835600392875,-0.5102156201281374,-0.14639542719390697,1.0
19,0.32498183091892946,-0.4598726477347793,2.388953070984828,-0.5431188843175191,-1.033754092139524,-0.8921655660831245,-0.8823349899329301,-1.2249286612672552,0.5830423793124935,2.0962324381867585,-0.7102875850824373,-0.6866511426457768,-0.48812790592489885,-0.6501807745936066,-0.6035076435165162,-0.5230376785312718,2.2693002468737355,2.2688028120541164,0.3775457298890949,-0.5102156201281374,-0.6375194945918381,0.5
20,-0.8701254519961331,-0.9338180086358489,-0.6581256676609412,-3.6664651734626483,1.7625163045713501,3.8497717104385925,-2.5681929122078637,6.288087417893079,4.007349816835634,-1.5820808666961377,-0.011819997587385224,-1.5625150855904901,0.37171993421201144,-0.6501807745936066,7.870232330756201,-0.5230376785312718,-0.508069508893459,-0.5178726133099806,5.171915867948204,2.1530987545702427,-0.940860830337619,0.0
21,-0.6311039954131206,0.9619634349684284,-0.9437892994089824,0.024762259163414065,-1.033754092139524,0.2933187530473046,3.4527282387740423,0.9475097230682628,-3.126624011337576,-2.880309091948924,0.3374137961601408,1.240249531832593,-0.48812790592489885,0.3162607718393592,-0.6035076435165162,0.48052784330402903,-0.508069508893459,-0.5178726133099806,-0.5009066050843162,-0.22339714900677324,-0.0019471720768684348,1.0
22,1.7591105704170051,-0.4598726477347793,-0.27724082533022065,1.1605245461252804,1.5627827048062874,-1.6034561575613822,0.8035229323420037,0.31388186097040377,-0.5583934331952212,-2.0148236084470668,-0.7102875850824373,1.5905951090104784,-0.48812790592489885,-0.6501807745936066,-0.6035076435165162,2.487658886974631,0.8806153689901383,-0.5178726133099806,-0.8782699320799365,1.7433580815397227,3.031466185380941,1.0
23,-1.8262112783281834,0.7249907545178941,0.1036440170005009,1.1605245461252804,2.361717103866538,-0.8921655660831245,0.8035229323420037,-1.9490747893790947,1.7244781918202081,-0.2838526414433499,1.5597320742764818,0.3643855888878795,-0.48812790592489885,2.249143864705291,0.24386635391075545,-0.5230376785312718,-0.508069508893459,-0.5178726133099806,0.284751469152467,-0.6331378220372933,-0.6086298435684303,0.0
