,team,matchday,date,time,location,opponent,score,score_against,xg_against,xG,PSxG,assists,shots,shots_on_target,yellows,reds,touches,tackles,interceptions,blocks_by_player,non_penalty_expected_goals,expected_assisted_goals,shot_creating_actions,goal_creating_actions,passes_completed,progressive_passes,carries,progressive_carries,progressive_passing_distance,expected_assists,key_passes,passes_into_final_third,passes_into_penalty_area,crosses_into_penalty_area,through_balls,crosses,corner_kicks,passes_offside,tackles_won,dribblers_tackled,dribbler_tackles_attempts,unsuccessful_dribbler_challenge,clearances,error_leading_to_opponent_shot,touches_in_attacking_penalty_area,player_take_ons_tackled,carries_into_penalty_box,failed_controls,dispossession_after_tackle,double_yellows,fouls,offsides,penalty_kicks_won,penalty_kicks_conceded,own_goals,recoveries,aerials_won,aerials_lost
0,Athletic Club,3,2023-08-27,21:30:00,Home,Real Betis,4,2,0.4,2.87,0.2192857142857143,1.0,12.0,4.0,4.0,0.0,582.0,12.0,12.0,11.0,1.2,0.6,25.0,7.0,349.0,37.0,327.0,19.0,2853.0,1.0,6.0,33.0,8.0,6.0,2.0,22.0,5.0,2.0,6.0,8.0,16.0,8.0,16.0,0.0,21.0,11.0,3.0,17.0,8.0,0.0,23.0,2.0,2.0,0.0,0.0,49.0,14.0,12.0
1,Real Betis,3,2023-08-27,21:30:00,Away,Athletic Club,2,4,2.9,0.38,0.13125,1.0,9.0,4.0,2.0,0.0,635.0,19.0,8.0,14.0,0.4,0.30000000000000004,18.0,4.0,389.0,35.0,364.0,7.0,2594.0,0.5,7.0,25.0,4.0,0.0,3.0,11.0,3.0,2.0,11.0,11.0,19.0,8.0,31.0,0.0,13.0,8.0,4.0,14.0,4.0,0.0,11.0,2.0,0.0,2.0,0.0,48.0,12.0,14.0
0,Getafe,3,2023-08-28,19:30:00,Home,Alavés,1,0,0.7,0.69,0.03266666666666666,0.0,16.0,1.0,2.0,0.0,510.0,16.0,8.0,5.0,0.7000000000000001,0.4,29.0,0.0,270.0,31.0,224.0,11.0,2264.0,0.5,11.0,23.0,7.0,3.0,0.0,24.0,5.0,3.0,13.0,10.0,14.0,4.0,18.0,1.0,17.0,4.0,4.0,14.0,3.0,0.0,15.0,3.0,0.0,1.0,0.0,53.0,24.0,28.0
1,Alavés,3,2023-08-28,19:30:00,Away,Getafe,0,1,2.2,2.27,0.07933333333333333,0.0,14.0,3.0,1.0,0.0,454.0,7.0,11.0,10.0,1.5,0.8,24.0,2.0,226.0,25.0,215.0,8.0,2414.0,0.8,11.0,25.0,6.0,2.0,0.0,12.0,4.0,0.0,5.0,4.0,8.0,4.0,24.0,0.0,16.0,10.0,0.0,18.0,6.0,0.0,13.0,0.0,1.0,0.0,0.0,55.0,28.0,24.0
0,Rayo Vallecano,3,2023-08-28,21:30:00,Home,Atlético Madrid,0,7,3.4,3.25,0.2875,4.0,17.0,10.0,3.0,0.0,551.0,20.0,9.0,14.0,3.6,3.0,30.0,12.0,307.0,24.0,257.0,11.0,2641.0,0.8,12.0,13.0,7.0,1.0,4.0,7.0,3.0,1.0,9.0,10.0,21.0,11.0,29.0,0.0,18.0,3.0,3.0,17.0,12.0,0.0,17.0,1.0,0.0,0.0,0.0,75.0,12.0,8.0
1,Atlético Madrid,3,2023-08-28,21:30:00,Away,Rayo Vallecano,7,0,0.6,0.56,0.024166666666666666,0.0,12.0,3.0,4.0,0.0,643.0,15.0,3.0,10.0,0.5,0.6000000000000001,21.0,0.0,405.0,51.0,384.0,17.0,3009.0,0.4,11.0,37.0,14.0,2.0,0.0,28.0,8.0,3.0,7.0,3.0,17.0,14.0,4.0,1.0,36.0,10.0,5.0,25.0,10.0,0.0,19.0,3.0,0.0,0.0,0.0,70.0,8.0,12.0
0,Cádiz,4,2023-09-01,19:30:00,Home,Villarreal,3,1,0.3,2.09,0.13,1.0,17.0,3.0,5.0,0.0,447.0,18.0,7.0,11.0,1.3,0.2,27.0,5.0,251.0,30.0,212.0,10.0,1929.0,0.30000000000000004,10.0,26.0,6.0,3.0,0.0,29.0,7.0,2.0,12.0,11.0,23.0,12.0,12.0,1.0,20.0,2.0,2.0,20.0,6.0,0.0,21.0,2.0,1.0,0.0,0.0,47.0,7.0,16.0
1,Villarreal,4,2023-09-01,19:30:00,Away,Cádiz,1,3,2.1,0.32,0.06285714285714286,0.0,7.0,3.0,4.0,1.0,573.0,8.0,3.0,17.0,0.30000000000000004,0.0,12.0,1.0,385.0,40.0,335.0,10.0,2582.0,0.4,4.0,36.0,3.0,0.0,1.0,9.0,3.0,2.0,6.0,2.0,5.0,3.0,31.0,0.0,13.0,11.0,2.0,18.0,7.0,0.0,15.0,2.0,0.0,1.0,0.0,34.0,16.0,7.0
0,Almería,4,2023-09-01,22:00:00,Home,Celta Vigo,2,3,1.5,2.94,0.15533333333333335,2.0,16.0,5.0,1.0,0.0,793.0,24.0,9.0,9.0,2.8,2.6,31.0,4.0,570.0,45.0,531.0,23.0,2926.0,2.0,12.0,46.0,6.0,3.0,2.0,29.0,6.0,1.0,14.0,14.0,24.0,10.0,17.0,1.0,25.0,11.0,8.0,17.0,7.0,0.0,9.0,1.0,0.0,0.0,0.0,46.0,15.0,8.0
1,Celta Vigo,4,2023-09-01,22:00:00,Away,Almería,3,2,3.0,1.52,0.16714285714285712,2.0,14.0,7.0,1.0,0.0,526.0,18.0,9.0,8.0,1.6,1.3,25.0,4.0,308.0,41.0,329.0,24.0,2213.0,1.7,12.0,41.0,14.0,4.0,1.0,23.0,5.0,3.0,10.0,11.0,27.0,16.0,33.0,0.0,31.0,14.0,3.0,8.0,10.0,0.0,9.0,3.0,0.0,0.0,0.0,45.0,8.0,15.0
0,Real Sociedad,4,2023-09-02,14:00:00,Home,Granada,5,3,0.8,0.34,0.1142857142857143,2.0,8.0,5.0,5.0,0.0,458.0,10.0,3.0,5.0,0.7,0.7000000000000001,14.0,3.0,255.0,19.0,218.0,10.0,1852.0,0.30000000000000004,7.0,17.0,4.0,1.0,1.0,20.0,5.0,5.0,6.0,2.0,10.0,8.0,18.0,1.0,9.0,9.0,2.0,11.0,8.0,0.0,14.0,5.0,0.0,0.0,1.0,43.0,14.0,12.0
1,Granada,4,2023-09-02,14:00:00,Away,Real Sociedad,3,5,2.3,2.5300000000000002,0.21333333333333335,4.0,15.0,6.0,1.0,0.0,685.0,17.0,6.0,11.0,2.3,1.7999999999999998,23.0,7.0,478.0,41.0,469.0,24.0,2987.0,1.1,12.0,38.0,5.0,0.0,3.0,13.0,2.0,8.0,9.0,9.0,20.0,11.0,17.0,1.0,23.0,2.0,10.0,18.0,8.0,0.0,15.0,8.0,0.0,0.0,1.0,60.0,12.0,14.0
0,Real Madrid,4,2023-09-02,16:15:00,Home,Getafe,2,1,0.4,0.38,0.08166666666666667,0.0,6.0,2.0,6.0,0.0,370.0,14.0,9.0,14.0,0.4,0.2,10.0,1.0,164.0,14.0,184.0,7.0,1987.0,0.1,3.0,14.0,2.0,1.0,0.0,12.0,1.0,0.0,6.0,7.0,15.0,8.0,38.0,1.0,11.0,6.0,3.0,9.0,7.0,0.0,16.0,0.0,0.0,0.0,0.0,42.0,22.0,13.0
1,Getafe,4,2023-09-02,16:15:00,Away,Real Madrid,1,2,2.8,2.77,0.10799999999999998,0.0,26.0,12.0,2.0,0.0,880.0,13.0,4.0,7.0,2.5999999999999996,1.6,45.0,2.0,674.0,85.0,644.0,31.0,3599.0,2.1,22.0,61.0,23.0,3.0,4.0,29.0,11.0,2.0,9.0,6.0,9.0,3.0,12.0,1.0,52.0,7.0,9.0,12.0,7.0,0.0,12.0,2.0,0.0,0.0,0.0,56.0,13.0,22.0
0,Alavés,4,2023-09-02,18:30:00,Home,Valencia,1,0,0.8,1.25,0.16333333333333333,0.0,6.0,0.0,4.0,0.0,455.0,13.0,3.0,9.0,0.6000000000000001,0.6000000000000001,12.0,0.0,246.0,28.0,251.0,12.0,2245.0,0.5,6.0,26.0,2.0,2.0,2.0,16.0,1.0,3.0,9.0,7.0,19.0,12.0,18.0,0.0,19.0,7.0,6.0,16.0,10.0,0.0,18.0,3.0,1.0,0.0,0.0,47.0,12.0,9.0
1,Valencia,4,2023-09-02,18:30:00,Away,Alavés,0,1,1.3,0.75,0.0977777777777778,0.0,9.0,4.0,2.0,0.0,641.0,17.0,5.0,9.0,0.6,0.7000000000000001,18.0,0.0,428.0,47.0,334.0,21.0,2234.0,0.5,8.0,29.0,8.0,0.0,0.0,17.0,2.0,0.0,8.0,7.0,17.0,10.0,19.0,0.0,13.0,7.0,2.0,21.0,6.0,0.0,9.0,0.0,0.0,1.0,1.0,53.0,9.0,12.0
0,Real Betis,4,2023-09-02,21:00:00,Home,Rayo Vallecano,1,0,1.5,1.1,0.10285714285714286,0.0,14.0,5.0,3.0,0.0,628.0,25.0,12.0,16.0,0.9,0.9,26.0,2.0,428.0,48.0,313.0,21.0,2679.0,1.1,11.0,30.0,12.0,1.0,0.0,14.0,2.0,2.0,15.0,7.0,14.0,7.0,12.0,0.0,30.0,9.0,4.0,13.0,13.0,0.0,22.0,2.0,0.0,0.0,0.0,60.0,6.0,10.0
1,Rayo Vallecano,4,2023-09-02,21:00:00,Away,Real Betis,0,1,1.0,1.3900000000000001,0.048571428571428564,0.0,15.0,6.0,5.0,0.0,517.0,22.0,3.0,10.0,1.6,0.8,27.0,0.0,319.0,35.0,270.0,8.0,2326.0,0.7000000000000001,12.0,25.0,6.0,2.0,1.0,13.0,3.0,4.0,12.0,9.0,13.0,4.0,15.0,0.0,17.0,7.0,2.0,8.0,18.0,0.0,20.0,4.0,0.0,0.0,0.0,55.0,10.0,6.0
0,Girona,4,2023-09-03,14:00:00,Home,Las Palmas,1,0,1.1,0.75,0.063,1.0,11.0,6.0,3.0,0.0,552.0,18.0,8.0,14.0,1.1,1.1,22.0,2.0,374.0,31.0,377.0,27.0,2465.0,1.0,11.0,24.0,11.0,2.0,3.0,18.0,3.0,4.0,13.0,7.0,17.0,10.0,12.0,0.0,29.0,10.0,5.0,16.0,5.0,0.0,15.0,4.0,0.0,0.0,0.0,52.0,9.0,9.0
1,Las Palmas,4,2023-09-03,14:00:00,Away,Girona,0,1,1.0,1.06,0.162,0.0,10.0,5.0,3.0,0.0,617.0,15.0,5.0,8.0,1.0999999999999999,1.0,16.0,0.0,441.0,28.0,405.0,14.0,2629.0,0.7999999999999999,8.0,34.0,9.0,2.0,2.0,15.0,5.0,0.0,11.0,10.0,27.0,17.0,17.0,0.0,22.0,7.0,4.0,13.0,11.0,0.0,10.0,0.0,0.0,0.0,0.0,43.0,9.0,9.0
0,Mallorca,4,2023-09-03,16:15:00,Home,Athletic Club,0,0,0.6,0.62,0.023636363636363636,0.0,11.0,3.0,1.0,0.0,640.0,7.0,4.0,12.0,0.5,0.5,20.0,0.0,427.0,42.0,325.0,18.0,2738.0,0.7000000000000001,10.0,35.0,7.0,4.0,0.0,31.0,5.0,4.0,4.0,2.0,8.0,6.0,7.0,0.0,18.0,13.0,4.0,17.0,12.0,0.0,17.0,4.0,0.0,0.0,0.0,46.0,19.0,22.0
1,Athletic Club,4,2023-09-03,16:15:00,Away,Mallorca,0,0,0.4,0.33,0.008571428571428572,0.0,8.0,1.0,0.0,0.0,405.0,25.0,10.0,8.0,0.30000000000000004,0.30000000000000004,11.0,0.0,159.0,15.0,153.0,10.0,1322.0,0.30000000000000004,5.0,9.0,2.0,1.0,0.0,9.0,3.0,5.0,13.0,13.0,21.0,8.0,35.0,0.0,11.0,2.0,2.0,12.0,5.0,0.0,12.0,5.0,0.0,0.0,0.0,53.0,22.0,19.0
0,Osasuna,4,2023-09-03,21:00:00,Home,Barcelona,1,2,2.0,2.07,0.17555555555555558,1.0,8.0,3.0,3.0,0.0,818.0,20.0,8.0,12.0,1.4000000000000001,0.30000000000000004,16.0,4.0,618.0,41.0,614.0,18.0,2905.0,1.0,5.0,59.0,9.0,1.0,0.0,16.0,5.0,2.0,14.0,9.0,13.0,4.0,28.0,0.0,20.0,3.0,6.0,18.0,13.0,0.0,16.0,2.0,1.0,0.0,0.0,48.0,15.0,16.0
1,Barcelona,4,2023-09-03,21:00:00,Away,Osasuna,2,1,0.8,0.76,0.082,1.0,11.0,3.0,1.0,1.0,414.0,16.0,5.0,10.0,0.8,0.6,19.0,2.0,223.0,26.0,174.0,12.0,1989.0,1.2,9.0,27.0,7.0,1.0,0.0,29.0,8.0,2.0,9.0,3.0,15.0,12.0,21.0,0.0,27.0,9.0,4.0,8.0,11.0,0.0,6.0,2.0,0.0,1.0,0.0,41.0,16.0,15.0
0,Rayo Vallecano,5,2023-09-15,21:00:00,Home,Alavés,2,0,0.7,0.67,0.011111111111111112,0.0,9.0,1.0,3.0,0.0,514.0,21.0,5.0,9.0,0.7000000000000001,0.5,17.0,0.0,290.0,44.0,204.0,14.0,2790.0,0.6,8.0,30.0,10.0,7.0,0.0,28.0,3.0,1.0,11.0,6.0,19.0,13.0,19.0,0.0,18.0,5.0,5.0,19.0,10.0,0.0,14.0,1.0,0.0,1.0,0.0,60.0,22.0,10.0
1,Alavés,5,2023-09-15,21:00:00,Away,Rayo Vallecano,0,2,2.6,2.66,0.1826315789473684,1.0,19.0,10.0,2.0,0.0,542.0,15.0,6.0,11.0,1.8,1.4,35.0,4.0,318.0,35.0,271.0,10.0,2698.0,1.0,15.0,35.0,8.0,4.0,1.0,19.0,5.0,0.0,9.0,5.0,15.0,10.0,20.0,0.0,27.0,6.0,5.0,7.0,15.0,0.0,15.0,0.0,1.0,0.0,0.0,58.0,10.0,22.0
0,Athletic Club,5,2023-09-16,14:00:00,Home,Cádiz,3,0,0.3,2.89,0.12250000000000001,2.0,20.0,8.0,1.0,0.0,638.0,8.0,2.0,7.0,2.9,2.0,36.0,6.0,411.0,58.0,421.0,23.0,2826.0,1.5,14.0,34.0,17.0,4.0,1.0,22.0,5.0,1.0,6.0,3.0,10.0,7.0,6.0,0.0,42.0,8.0,5.0,20.0,6.0,0.0,10.0,1.0,0.0,0.0,0.0,61.0,11.0,17.0
1,Cádiz,5,2023-09-16,14:00:00,Away,Athletic Club,0,3,2.9,0.26,0.21000000000000002,0.0,5.0,4.0,4.0,0.0,420.0,14.0,10.0,13.0,0.30000000000000004,0.2,10.0,0.0,182.0,13.0,187.0,8.0,2050.0,0.1,4.0,10.0,3.0,1.0,0.0,9.0,4.0,4.0,7.0,8.0,18.0,10.0,36.0,2.0,9.0,3.0,1.0,23.0,5.0,0.0,20.0,4.0,0.0,0.0,0.0,53.0,17.0,11.0
0,Valencia,5,2023-09-16,16:15:00,Home,Atlético Madrid,3,0,0.6,0.58,0.05600000000000001,0.0,11.0,3.0,5.0,0.0,708.0,18.0,5.0,11.0,0.5,0.5,21.0,0.0,496.0,66.0,502.0,18.0,2954.0,1.0,7.0,61.0,15.0,5.0,1.0,29.0,8.0,0.0,12.0,9.0,17.0,8.0,14.0,0.0,30.0,10.0,1.0,19.0,8.0,0.0,17.0,0.0,0.0,0.0,0.0,45.0,17.0,8.0
1,Atlético Madrid,5,2023-09-16,16:15:00,Away,Valencia,0,3,1.3,1.28,0.1875,2.0,12.0,8.0,1.0,0.0,494.0,18.0,8.0,17.0,1.3,0.8,22.0,6.0,276.0,19.0,276.0,14.0,1867.0,0.2,8.0,16.0,2.0,0.0,1.0,12.0,5.0,0.0,10.0,10.0,21.0,11.0,34.0,0.0,14.0,9.0,7.0,21.0,9.0,0.0,13.0,0.0,0.0,0.0,0.0,43.0,8.0,17.0
0,Celta Vigo,5,2023-09-16,18:30:00,Home,Mallorca,0,1,0.8,1.26,0.114,0.0,16.0,4.0,1.0,0.0,668.0,7.0,5.0,5.0,1.2000000000000002,1.1,30.0,0.0,456.0,43.0,461.0,22.0,2682.0,1.5,14.0,42.0,10.0,3.0,2.0,31.0,10.0,2.0,4.0,3.0,9.0,6.0,13.0,0.0,28.0,5.0,6.0,17.0,12.0,0.0,9.0,2.0,0.0,0.0,0.0,58.0,15.0,19.0
1,Mallorca,5,2023-09-16,18:30:00,Away,Celta Vigo,1,0,1.3,0.81,0.1842857142857143,1.0,7.0,3.0,3.0,0.0,513.0,17.0,15.0,11.0,0.7,0.7,11.0,1.0,292.0,21.0,263.0,5.0,2070.0,0.2,7.0,22.0,4.0,1.0,0.0,6.0,1.0,0.0,9.0,5.0,8.0,3.0,32.0,1.0,11.0,3.0,1.0,24.0,4.0,0.0,15.0,0.0,0.0,0.0,0.0,40.0,19.0,15.0
0,Barcelona,5,2023-09-16,21:00:00,Home,Real Betis,5,0,0.8,2.05,0.175,4.0,17.0,9.0,1.0,0.0,800.0,22.0,6.0,5.0,2.4,2.4,34.0,10.0,619.0,50.0,371.0,31.0,2976.0,1.3,14.0,39.0,15.0,6.0,2.0,16.0,9.0,3.0,12.0,8.0,18.0,10.0,10.0,0.0,34.0,13.0,11.0,10.0,3.0,0.0,9.0,3.0,0.0,0.0,0.0,44.0,7.0,2.0
1,Real Betis,5,2023-09-16,21:00:00,Away,Barcelona,0,5,2.4,0.8500000000000001,0.05909090909090908,0.0,11.0,2.0,2.0,0.0,470.0,16.0,11.0,11.0,0.8,0.7,21.0,0.0,300.0,32.0,280.0,18.0,1811.0,0.4,9.0,20.0,8.0,0.0,0.0,10.0,5.0,3.0,10.0,13.0,30.0,17.0,18.0,0.0,16.0,8.0,5.0,8.0,14.0,0.0,10.0,3.0,0.0,0.0,0.0,41.0,2.0,7.0
0,Getafe,5,2023-09-17,14:00:00,Home,Osasuna,3,2,1.1,0.51,0.12181818181818181,3.0,11.0,6.0,6.0,0.0,492.0,9.0,6.0,6.0,0.4,0.4,21.0,5.0,262.0,26.0,233.0,11.0,2472.0,0.5,10.0,25.0,5.0,4.0,1.0,21.0,6.0,0.0,5.0,6.0,10.0,4.0,17.0,0.0,17.0,4.0,3.0,15.0,6.0,0.0,15.0,0.0,0.0,1.0,0.0,48.0,23.0,31.0
1,Osasuna,5,2023-09-17,14:00:00,Away,Getafe,2,3,0.5,1.1,0.22,1.0,7.0,2.0,2.0,0.0,590.0,10.0,8.0,9.0,0.30000000000000004,0.2,14.0,3.0,357.0,24.0,295.0,8.0,2364.0,0.1,6.0,35.0,2.0,1.0,0.0,15.0,3.0,7.0,6.0,4.0,6.0,2.0,25.0,0.0,13.0,6.0,1.0,11.0,3.0,0.0,11.0,7.0,1.0,0.0,0.0,49.0,31.0,23.0
0,Villarreal,5,2023-09-17,16:15:00,Home,Almería,2,1,1.5,1.49,0.125625,1.0,17.0,7.0,3.0,0.0,453.0,18.0,8.0,14.0,1.6,1.2000000000000002,28.0,2.0,248.0,22.0,212.0,20.0,1626.0,0.7,10.0,17.0,2.0,0.0,3.0,14.0,6.0,1.0,10.0,9.0,16.0,7.0,21.0,0.0,20.0,8.0,6.0,13.0,10.0,0.0,6.0,1.0,0.0,0.0,0.0,52.0,13.0,15.0
1,Almería,5,2023-09-17,16:15:00,Away,Villarreal,1,2,0.9,0.89,0.159,2.0,10.0,4.0,2.0,0.0,647.0,18.0,4.0,7.0,1.0,0.8,20.0,4.0,453.0,57.0,454.0,20.0,3007.0,0.8,8.0,48.0,12.0,2.0,1.0,25.0,6.0,1.0,6.0,8.0,18.0,10.0,14.0,1.0,31.0,9.0,8.0,15.0,9.0,0.0,16.0,1.0,0.0,0.0,0.0,47.0,15.0,13.0
0,Sevilla,5,2023-09-17,18:30:00,Home,Las Palmas,1,0,1.0,0.7,0.03692307692307692,0.0,14.0,2.0,5.0,0.0,665.0,16.0,6.0,14.0,1.0,0.8,24.0,0.0,420.0,46.0,316.0,23.0,3117.0,1.0,12.0,44.0,6.0,0.0,1.0,12.0,3.0,0.0,10.0,8.0,18.0,10.0,29.0,0.0,15.0,12.0,5.0,25.0,13.0,0.0,12.0,0.0,0.0,0.0,0.0,58.0,11.0,10.0
1,Las Palmas,5,2023-09-17,18:30:00,Away,Sevilla,0,1,1.7,1.74,0.10615384615384614,0.0,26.0,9.0,3.0,0.0,550.0,25.0,14.0,16.0,1.7000000000000002,0.9,46.0,1.0,285.0,46.0,299.0,17.0,2247.0,1.7,18.0,28.0,10.0,5.0,1.0,34.0,7.0,6.0,17.0,12.0,23.0,11.0,20.0,0.0,38.0,8.0,7.0,18.0,8.0,0.0,13.0,6.0,0.0,0.0,0.0,73.0,10.0,11.0
0,Real Madrid,5,2023-09-17,21:00:00,Home,Real Sociedad,2,1,1.6,2.04,0.108125,2.0,17.0,8.0,3.0,0.0,667.0,16.0,11.0,6.0,2.2,1.7,31.0,4.0,477.0,46.0,484.0,27.0,2754.0,1.9000000000000001,12.0,47.0,11.0,3.0,0.0,19.0,4.0,3.0,8.0,10.0,17.0,7.0,15.0,0.0,31.0,12.0,8.0,7.0,3.0,0.0,11.0,3.0,0.0,0.0,0.0,48.0,14.0,7.0
1,Real Sociedad,5,2023-09-17,21:00:00,Away,Real Madrid,1,2,2.0,1.9300000000000002,0.15733333333333333,0.0,15.0,5.0,2.0,0.0,635.0,15.0,12.0,8.0,1.6,1.0,26.0,1.0,448.0,37.0,413.0,15.0,2437.0,0.8999999999999999,11.0,39.0,7.0,2.0,2.0,12.0,3.0,2.0,9.0,12.0,20.0,8.0,23.0,1.0,18.0,10.0,5.0,11.0,6.0,0.0,14.0,2.0,0.0,0.0,0.0,42.0,7.0,14.0
0,Granada,5,2023-09-18,21:00:00,Home,Girona,2,4,2.8,2.77,0.21769230769230768,3.0,13.0,6.0,3.0,0.0,607.0,21.0,2.0,11.0,2.8000000000000003,2.1,21.0,6.0,412.0,31.0,425.0,20.0,2480.0,1.3,9.0,33.0,6.0,2.0,1.0,16.0,5.0,5.0,10.0,15.0,22.0,7.0,23.0,0.0,20.0,7.0,4.0,18.0,12.0,0.0,21.0,5.0,0.0,0.0,0.0,48.0,4.0,17.0
1,Girona,5,2023-09-18,21:00:00,Away,Granada,4,2,1.6,1.57,0.20636363636363636,2.0,12.0,5.0,3.0,0.0,479.0,19.0,5.0,12.0,1.6,1.5,22.0,3.0,285.0,24.0,234.0,12.0,2235.0,0.9,10.0,18.0,8.0,4.0,1.0,24.0,4.0,3.0,10.0,7.0,20.0,13.0,11.0,2.0,20.0,15.0,1.0,17.0,6.0,0.0,13.0,3.0,0.0,0.0,0.0,53.0,17.0,4.0
0,Alavés,6,2023-09-22,21:00:00,Home,Athletic Club,0,2,1.7,1.13,0.12285714285714286,0.0,15.0,5.0,2.0,0.0,542.0,18.0,8.0,17.0,1.0,0.8,28.0,0.0,294.0,29.0,233.0,13.0,2539.0,0.5,10.0,23.0,5.0,0.0,0.0,17.0,3.0,4.0,8.0,7.0,14.0,7.0,19.0,0.0,19.0,6.0,3.0,18.0,7.0,0.0,13.0,4.0,0.0,0.0,0.0,72.0,16.0,16.0
1,Athletic Club,6,2023-09-22,21:00:00,Away,Alavés,2,0,1.1,1.73,0.11272727272727273,2.0,11.0,3.0,2.0,0.0,688.0,13.0,3.0,12.0,1.9000000000000001,1.3,22.0,4.0,429.0,45.0,395.0,18.0,2960.0,0.7000000000000001,7.0,34.0,5.0,0.0,1.0,15.0,4.0,0.0,10.0,6.0,12.0,6.0,29.0,0.0,25.0,7.0,8.0,31.0,11.0,0.0,9.0,0.0,0.0,0.0,0.0,67.0,16.0,16.0
0,Girona,6,2023-09-23,14:00:00,Home,Mallorca,5,3,1.8,3.11,0.17,3.0,22.0,8.0,1.0,0.0,662.0,12.0,4.0,13.0,2.5,2.0,40.0,10.0,492.0,46.0,337.0,24.0,2732.0,2.5,17.0,48.0,18.0,4.0,2.0,20.0,6.0,1.0,6.0,4.0,8.0,4.0,10.0,0.0,50.0,3.0,9.0,15.0,6.0,0.0,10.0,1.0,1.0,1.0,0.0,46.0,10.0,11.0
1,Mallorca,6,2023-09-23,14:00:00,Away,Girona,3,5,3.2,1.82,0.1673333333333333,1.0,14.0,4.0,5.0,0.0,541.0,9.0,3.0,12.0,1.0,0.7,29.0,5.0,365.0,26.0,361.0,15.0,2265.0,0.9,11.0,16.0,5.0,3.0,1.0,18.0,5.0,3.0,6.0,3.0,9.0,6.0,21.0,1.0,14.0,4.0,2.0,12.0,8.0,0.0,12.0,3.0,0.0,1.0,0.0,46.0,11.0,10.0
0,Osasuna,6,2023-09-23,16:15:00,Home,Sevilla,0,0,0.8,1.42,0.011333333333333332,0.0,16.0,2.0,2.0,0.0,514.0,15.0,5.0,13.0,1.4,0.9,24.0,0.0,222.0,35.0,226.0,20.0,2735.0,0.9,10.0,26.0,7.0,3.0,0.0,21.0,7.0,2.0,9.0,8.0,15.0,7.0,24.0,0.0,35.0,17.0,9.0,26.0,6.0,0.0,11.0,2.0,0.0,0.0,0.0,58.0,27.0,28.0
1,Sevilla,6,2023-09-23,16:15:00,Away,Osasuna,0,0,1.4,0.77,0.03933333333333333,0.0,15.0,3.0,3.0,0.0,623.0,23.0,7.0,12.0,0.7000000000000001,0.39999999999999997,27.0,0.0,323.0,41.0,326.0,17.0,2627.0,0.8,8.0,32.0,11.0,4.0,1.0,20.0,4.0,4.0,17.0,17.0,23.0,6.0,29.0,0.0,20.0,8.0,3.0,24.0,7.0,0.0,7.0,4.0,0.0,0.0,0.0,73.0,28.0,27.0
0,Barcelona,6,2023-09-23,18:30:00,Home,Celta Vigo,3,2,1.5,1.58,0.18333333333333332,3.0,15.0,6.0,2.0,0.0,941.0,11.0,7.0,6.0,1.6,1.5,28.0,6.0,767.0,69.0,690.0,30.0,3606.0,1.5,14.0,79.0,7.0,1.0,2.0,21.0,2.0,2.0,6.0,6.0,13.0,7.0,9.0,0.0,12.0,6.0,3.0,15.0,6.0,0.0,10.0,2.0,0.0,0.0,0.0,51.0,13.0,10.0
1,Celta Vigo,6,2023-09-23,18:30:00,Away,Barcelona,2,3,1.6,1.3900000000000001,0.18499999999999997,2.0,13.0,7.0,1.0,0.0,399.0,12.0,7.0,9.0,1.5,1.3,25.0,4.0,218.0,30.0,188.0,22.0,1743.0,0.7000000000000001,12.0,22.0,8.0,1.0,1.0,11.0,3.0,0.0,9.0,6.0,13.0,7.0,29.0,0.0,22.0,6.0,6.0,14.0,5.0,0.0,11.0,0.0,0.0,0.0,0.0,47.0,10.0,13.0
0,Almería,6,2023-09-23,21:00:00,Home,Valencia,2,2,0.8,2.81,0.21687499999999998,0.0,17.0,10.0,4.0,0.0,699.0,10.0,4.0,10.0,2.9,1.3,29.0,2.0,500.0,43.0,436.0,11.0,2984.0,0.6,11.0,36.0,10.0,7.0,0.0,21.0,7.0,3.0,8.0,4.0,11.0,7.0,15.0,0.0,22.0,12.0,1.0,12.0,13.0,0.0,12.0,3.0,0.0,0.0,0.0,43.0,24.0,13.0
1,Valencia,6,2023-09-23,21:00:00,Away,Almería,2,2,2.6,0.76,0.25142857142857145,2.0,7.0,5.0,2.0,0.0,490.0,25.0,5.0,6.0,0.8,0.7,12.0,4.0,278.0,19.0,250.0,13.0,1630.0,0.5,6.0,7.0,3.0,1.0,3.0,11.0,3.0,1.0,15.0,12.0,21.0,9.0,23.0,1.0,12.0,4.0,1.0,13.0,6.0,0.0,10.0,1.0,0.0,0.0,0.0,37.0,13.0,24.0
0,Real Sociedad,6,2023-09-24,14:00:00,Home,Getafe,4,3,1.4,1.4000000000000001,0.29888888888888887,2.0,9.0,6.0,2.0,0.0,427.0,19.0,5.0,5.0,0.7,0.6000000000000001,20.0,6.0,223.0,19.0,189.0,10.0,1739.0,0.6,8.0,16.0,5.0,3.0,0.0,17.0,1.0,1.0,11.0,11.0,21.0,10.0,10.0,1.0,15.0,3.0,3.0,10.0,8.0,0.0,24.0,1.0,1.0,1.0,0.0,44.0,32.0,23.0
