,team,matchday,date,time,location,opponent,score,score_against,xg_against,xG,PSxG,assists,shots,shots_on_target,yellows,reds,touches,tackles,interceptions,blocks_by_player,non_penalty_expected_goals,expected_assisted_goals,shot_creating_actions,goal_creating_actions,passes_completed,progressive_passes,carries,progressive_carries,progressive_passing_distance,expected_assists,key_passes,passes_into_final_third,passes_into_penalty_area,crosses_into_penalty_area,through_balls,crosses,corner_kicks,passes_offside,tackles_won,dribblers_tackled,dribbler_tackles_attempts,unsuccessful_dribbler_challenge,clearances,error_leading_to_opponent_shot,touches_in_attacking_penalty_area,player_take_ons_tackled,carries_into_penalty_box,failed_controls,dispossession_after_tackle,double_yellows,fouls,offsides,penalty_kicks_won,penalty_kicks_conceded,own_goals,recoveries,aerials_won,aerials_lost
0,Real Sociedad,11,2019-10-30,19:00:00,Home,Levante,1,2,1.8,1.81,0.08461538461538462,1.0,13.0,4.0,4.0,0.0,414.0,18.0,14.0,8.0,1.8,1.4,25.0,3.0,206.0,22.0,218.0,15.0,1808.0,1.0,11.0,14.0,4.0,1.0,4.0,12.0,5.0,4.0,9.0,5.0,12.0,7.0,15.0,0.0,17.0,3.0,7.0,12.0,6.0,0.0,12.0,4.0,0.0,0.0,0.0,40.0,15.0,12.0
1,Levante,11,2019-10-30,19:00:00,Away,Real Sociedad,2,1,1.6,1.44,0.033125,0.0,17.0,5.0,3.0,0.0,668.0,9.0,5.0,13.0,1.6,1.3,30.0,2.0,462.0,57.0,427.0,15.0,2709.0,1.6,13.0,31.0,18.0,6.0,2.0,27.0,9.0,2.0,6.0,3.0,10.0,7.0,8.0,0.0,33.0,5.0,5.0,16.0,13.0,0.0,15.0,2.0,0.0,0.0,0.0,46.0,12.0,15.0
0,Athletic Club,11,2019-10-30,20:00:00,Home,Espanyol,3,0,0.9,0.35,0.16285714285714284,1.0,7.0,5.0,0.0,0.0,542.0,14.0,11.0,11.0,0.30000000000000004,0.30000000000000004,11.0,2.0,316.0,33.0,267.0,14.0,2485.0,0.2,5.0,24.0,3.0,1.0,1.0,14.0,2.0,2.0,7.0,4.0,13.0,9.0,25.0,0.0,9.0,6.0,2.0,17.0,14.0,0.0,13.0,2.0,0.0,0.0,0.0,52.0,24.0,15.0
1,Espanyol,11,2019-10-30,20:00:00,Away,Athletic Club,0,3,0.3,0.9099999999999999,0.12636363636363637,0.0,12.0,5.0,1.0,0.0,617.0,20.0,13.0,11.0,0.9,0.7000000000000001,18.0,0.0,380.0,41.0,399.0,14.0,2490.0,0.5,11.0,22.0,6.0,2.0,1.0,20.0,5.0,4.0,10.0,6.0,13.0,7.0,7.0,0.0,10.0,4.0,1.0,19.0,10.0,0.0,20.0,4.0,0.0,0.0,1.0,66.0,15.0,24.0
0,Real Betis,11,2019-10-30,21:00:00,Home,Celta Vigo,2,1,1.7,1.0,0.198,1.0,11.0,7.0,6.0,0.0,452.0,14.0,8.0,16.0,1.1,0.7000000000000001,18.0,3.0,252.0,21.0,237.0,18.0,1554.0,0.4,8.0,12.0,2.0,0.0,0.0,14.0,5.0,2.0,6.0,6.0,13.0,7.0,24.0,1.0,17.0,3.0,5.0,13.0,18.0,0.0,16.0,2.0,0.0,1.0,0.0,46.0,10.0,18.0
1,Celta Vigo,11,2019-10-30,21:00:00,Away,Real Betis,1,2,1.0,1.71,0.09722222222222222,0.0,17.0,4.0,1.0,0.0,635.0,21.0,11.0,9.0,1.0,0.6000000000000001,31.0,1.0,424.0,54.0,374.0,20.0,2379.0,0.8,12.0,30.0,13.0,1.0,1.0,31.0,10.0,3.0,13.0,3.0,13.0,10.0,15.0,1.0,25.0,6.0,2.0,9.0,8.0,0.0,17.0,3.0,0.0,0.0,0.0,55.0,18.0,10.0
0,Real Madrid,11,2019-10-30,21:15:00,Home,Leganés,5,0,0.3,0.26,0.12,0.0,5.0,3.0,5.0,0.0,525.0,14.0,10.0,13.0,0.30000000000000004,0.4,10.0,0.0,333.0,42.0,307.0,17.0,2453.0,0.2,5.0,29.0,5.0,2.0,0.0,16.0,3.0,1.0,7.0,7.0,17.0,10.0,21.0,0.0,11.0,7.0,2.0,11.0,11.0,0.0,12.0,1.0,0.0,2.0,0.0,45.0,6.0,20.0
1,Leganés,11,2019-10-30,21:15:00,Away,Real Madrid,0,5,4.8,4.85,0.28047619047619043,3.0,20.0,9.0,1.0,0.0,772.0,18.0,11.0,6.0,3.4,2.7,42.0,10.0,577.0,67.0,460.0,33.0,3353.0,3.2,15.0,44.0,20.0,5.0,2.0,19.0,8.0,2.0,9.0,7.0,23.0,16.0,12.0,0.0,52.0,7.0,11.0,14.0,7.0,0.0,12.0,2.0,2.0,0.0,0.0,51.0,20.0,6.0
0,Mallorca,11,2019-10-31,19:00:00,Home,Osasuna,2,2,1.0,2.45,0.2109090909090909,0.0,9.0,1.0,1.0,0.0,501.0,11.0,6.0,12.0,0.8,0.8,17.0,2.0,282.0,33.0,230.0,20.0,2584.0,0.8,8.0,20.0,5.0,2.0,2.0,22.0,5.0,0.0,10.0,7.0,23.0,16.0,19.0,0.0,28.0,5.0,9.0,20.0,10.0,0.0,9.0,0.0,1.0,0.0,0.0,56.0,20.0,17.0
1,Osasuna,11,2019-10-31,19:00:00,Away,Mallorca,2,2,2.4,0.9,0.1190909090909091,2.0,12.0,4.0,5.0,0.0,575.0,15.0,7.0,6.0,0.9,0.9,22.0,4.0,348.0,49.0,299.0,25.0,2698.0,0.2,10.0,27.0,11.0,4.0,0.0,22.0,3.0,1.0,10.0,5.0,14.0,9.0,26.0,0.0,27.0,7.0,7.0,16.0,4.0,0.0,10.0,1.0,0.0,2.0,0.0,57.0,17.0,20.0
0,Eibar,11,2019-10-31,19:00:00,Home,Villarreal,2,1,1.5,1.78,0.075,2.0,25.0,8.0,0.0,0.0,582.0,15.0,12.0,10.0,2.7,2.4,43.0,4.0,337.0,41.0,251.0,19.0,2589.0,1.5,21.0,46.0,11.0,7.0,2.0,27.0,8.0,2.0,8.0,7.0,22.0,15.0,10.0,0.0,33.0,5.0,10.0,18.0,13.0,0.0,11.0,2.0,0.0,0.0,0.0,71.0,22.0,24.0
1,Villarreal,11,2019-10-31,19:00:00,Away,Eibar,1,2,2.4,1.53,0.1,1.0,9.0,2.0,3.0,0.0,680.0,18.0,7.0,14.0,1.6,1.4,16.0,2.0,427.0,35.0,342.0,22.0,3096.0,0.7000000000000001,7.0,24.0,8.0,1.0,2.0,9.0,3.0,1.0,10.0,5.0,16.0,11.0,19.0,2.0,18.0,7.0,4.0,23.0,8.0,0.0,12.0,1.0,0.0,0.0,0.0,67.0,24.0,22.0
0,Getafe,11,2019-10-31,21:15:00,Home,Granada,3,1,1.7,0.78,0.12625,2.0,8.0,3.0,5.0,0.0,444.0,14.0,2.0,7.0,0.8,0.7000000000000001,13.0,5.0,204.0,24.0,222.0,14.0,1932.0,0.4,5.0,17.0,5.0,2.0,2.0,15.0,2.0,4.0,9.0,6.0,11.0,5.0,24.0,0.0,8.0,8.0,1.0,15.0,6.0,0.0,22.0,4.0,0.0,0.0,0.0,51.0,31.0,24.0
1,Granada,11,2019-10-31,21:15:00,Away,Getafe,1,3,0.8,1.31,0.11222222222222222,0.0,10.0,2.0,5.0,0.0,518.0,14.0,5.0,11.0,1.7,0.7,18.0,1.0,290.0,31.0,260.0,6.0,2568.0,0.8,4.0,32.0,4.0,1.0,0.0,22.0,3.0,1.0,10.0,8.0,16.0,8.0,13.0,1.0,20.0,6.0,2.0,18.0,8.0,0.0,11.0,1.0,0.0,0.0,0.0,37.0,24.0,31.0
0,Espanyol,12,2019-11-02,13:00:00,Home,Valencia,1,2,1.9,1.33,0.12333333333333334,0.0,12.0,3.0,0.0,0.0,490.0,14.0,6.0,7.0,0.5,0.4,25.0,1.0,278.0,42.0,223.0,13.0,2896.0,0.5,9.0,41.0,10.0,3.0,3.0,26.0,5.0,2.0,8.0,3.0,10.0,7.0,17.0,1.0,20.0,5.0,1.0,9.0,4.0,0.0,20.0,2.0,0.0,1.0,0.0,47.0,24.0,28.0
1,Valencia,12,2019-11-02,13:00:00,Away,Espanyol,2,1,1.3,1.9000000000000001,0.18999999999999997,1.0,10.0,3.0,1.0,0.0,561.0,9.0,6.0,5.0,1.1,1.1,20.0,4.0,356.0,37.0,343.0,27.0,2308.0,0.6000000000000001,9.0,18.0,9.0,5.0,3.0,23.0,5.0,2.0,6.0,5.0,10.0,5.0,33.0,0.0,17.0,3.0,2.0,13.0,11.0,0.0,14.0,2.0,1.0,1.0,0.0,47.0,28.0,24.0
0,Levante,12,2019-11-02,16:00:00,Home,Barcelona,3,1,2.3,2.77,0.40499999999999997,0.0,8.0,5.0,6.0,0.0,785.0,13.0,5.0,12.0,1.6,0.6,17.0,2.0,607.0,54.0,463.0,15.0,2944.0,0.9,6.0,53.0,10.0,1.0,0.0,8.0,3.0,5.0,5.0,2.0,8.0,6.0,11.0,0.0,19.0,8.0,3.0,17.0,7.0,0.0,13.0,5.0,1.0,0.0,0.0,52.0,14.0,5.0
1,Barcelona,12,2019-11-02,16:00:00,Away,Levante,1,3,1.0,1.01,0.10222222222222221,2.0,9.0,3.0,1.0,0.0,472.0,15.0,5.0,11.0,1.1,0.9000000000000001,16.0,6.0,290.0,31.0,222.0,15.0,1812.0,0.30000000000000004,6.0,27.0,4.0,0.0,1.0,14.0,2.0,4.0,8.0,8.0,20.0,12.0,15.0,0.0,25.0,2.0,8.0,12.0,11.0,0.0,9.0,4.0,0.0,1.0,0.0,53.0,5.0,14.0
0,Sevilla,12,2019-11-02,18:30:00,Home,Atlético Madrid,1,1,2.8,2.99,0.15,1.0,13.0,3.0,3.0,0.0,546.0,22.0,7.0,8.0,2.1,1.2000000000000002,23.0,2.0,327.0,36.0,293.0,14.0,1940.0,0.9,9.0,22.0,7.0,2.0,2.0,11.0,3.0,5.0,15.0,10.0,26.0,16.0,20.0,1.0,29.0,7.0,5.0,13.0,6.0,0.0,16.0,5.0,1.0,0.0,0.0,48.0,19.0,18.0
1,Atlético Madrid,12,2019-11-02,18:30:00,Away,Sevilla,1,1,0.7,0.72,0.035454545454545454,1.0,11.0,4.0,4.0,0.0,663.0,13.0,11.0,6.0,0.7,0.5,15.0,2.0,440.0,45.0,368.0,30.0,2668.0,0.9,6.0,24.0,5.0,2.0,0.0,21.0,6.0,0.0,10.0,7.0,20.0,13.0,19.0,0.0,19.0,10.0,4.0,17.0,12.0,0.0,13.0,0.0,0.0,1.0,0.0,61.0,18.0,19.0
0,Real Madrid,12,2019-11-02,21:00:00,Home,Real Betis,0,0,0.5,0.52,0.04307692307692308,0.0,13.0,3.0,4.0,0.0,520.0,14.0,5.0,15.0,0.5,0.30000000000000004,16.0,0.0,307.0,19.0,274.0,22.0,1985.0,0.0,8.0,9.0,6.0,0.0,1.0,10.0,4.0,0.0,8.0,9.0,19.0,10.0,38.0,0.0,14.0,4.0,2.0,22.0,7.0,0.0,17.0,0.0,0.0,0.0,0.0,42.0,11.0,16.0
1,Real Betis,12,2019-11-02,21:00:00,Away,Real Madrid,0,0,2.8,2.14,0.05190476190476191,0.0,22.0,7.0,2.0,0.0,746.0,11.0,8.0,9.0,2.8,1.9,42.0,0.0,545.0,70.0,491.0,35.0,3123.0,1.8000000000000003,16.0,47.0,12.0,3.0,2.0,31.0,9.0,1.0,8.0,4.0,11.0,7.0,8.0,0.0,46.0,9.0,14.0,12.0,5.0,0.0,11.0,1.0,0.0,0.0,0.0,50.0,16.0,11.0
0,Valladolid,12,2019-11-03,12:00:00,Home,Mallorca,3,0,0.7,0.7,0.002857142857142857,0.0,14.0,1.0,4.0,0.0,529.0,10.0,8.0,7.0,0.7000000000000001,0.4,26.0,0.0,324.0,37.0,347.0,27.0,2569.0,0.4,10.0,23.0,9.0,1.0,1.0,20.0,6.0,0.0,6.0,4.0,16.0,12.0,9.0,1.0,24.0,9.0,7.0,26.0,17.0,0.0,20.0,0.0,0.0,1.0,0.0,53.0,8.0,13.0
1,Mallorca,12,2019-11-03,12:00:00,Away,Valladolid,0,3,2.0,2.0100000000000002,0.2,1.0,11.0,5.0,5.0,0.0,501.0,26.0,7.0,7.0,1.2,1.2,20.0,5.0,287.0,34.0,259.0,15.0,2166.0,0.7,8.0,22.0,5.0,1.0,1.0,12.0,2.0,1.0,13.0,9.0,18.0,9.0,25.0,0.0,17.0,4.0,5.0,16.0,6.0,0.0,15.0,1.0,1.0,0.0,0.0,55.0,13.0,8.0
0,Villarreal,12,2019-11-03,14:00:00,Home,Athletic Club,0,0,0.9,0.91,0.020833333333333332,0.0,12.0,1.0,0.0,0.0,513.0,12.0,14.0,6.0,0.9,0.8,20.0,0.0,293.0,31.0,270.0,19.0,2282.0,0.6000000000000001,9.0,22.0,6.0,3.0,1.0,26.0,10.0,1.0,6.0,6.0,14.0,8.0,32.0,0.0,13.0,2.0,4.0,9.0,10.0,0.0,8.0,1.0,0.0,0.0,0.0,48.0,19.0,8.0
1,Athletic Club,12,2019-11-03,14:00:00,Away,Villarreal,0,0,0.8,0.74,0.087,0.0,11.0,7.0,2.0,0.0,624.0,12.0,6.0,11.0,0.8,0.7000000000000001,19.0,0.0,406.0,61.0,404.0,22.0,2684.0,1.3,9.0,41.0,11.0,2.0,1.0,32.0,8.0,4.0,9.0,2.0,7.0,5.0,27.0,1.0,23.0,6.0,6.0,14.0,6.0,0.0,10.0,4.0,0.0,0.0,0.0,57.0,8.0,19.0
0,Osasuna,12,2019-11-03,16:00:00,Home,Alavés,4,2,1.5,1.47,0.177,1.0,10.0,2.0,2.0,0.0,440.0,14.0,11.0,5.0,0.7,0.6,19.0,4.0,211.0,24.0,229.0,10.0,1925.0,0.4,7.0,11.0,9.0,3.0,0.0,13.0,1.0,3.0,7.0,5.0,13.0,8.0,17.0,0.0,16.0,5.0,3.0,18.0,7.0,0.0,17.0,3.0,1.0,2.0,0.0,53.0,22.0,20.0
1,Alavés,12,2019-11-03,16:00:00,Away,Osasuna,2,4,3.7,3.71,0.20277777777777778,1.0,16.0,4.0,4.0,0.0,578.0,12.0,8.0,9.0,2.1999999999999997,2.0,30.0,4.0,336.0,46.0,273.0,18.0,2736.0,1.6,15.0,27.0,9.0,4.0,0.0,29.0,5.0,2.0,9.0,5.0,13.0,8.0,10.0,1.0,25.0,5.0,5.0,21.0,9.0,0.0,13.0,2.0,0.0,1.0,0.0,56.0,20.0,22.0
0,Celta Vigo,12,2019-11-03,18:30:00,Home,Getafe,0,1,0.4,0.14,0.052000000000000005,0.0,6.0,2.0,3.0,0.0,618.0,17.0,4.0,11.0,0.2,0.0,9.0,0.0,362.0,50.0,303.0,20.0,2856.0,0.1,2.0,28.0,4.0,0.0,0.0,22.0,4.0,2.0,9.0,5.0,16.0,11.0,17.0,1.0,5.0,5.0,0.0,23.0,15.0,0.0,6.0,2.0,0.0,0.0,0.0,68.0,18.0,20.0
1,Getafe,12,2019-11-03,18:30:00,Away,Celta Vigo,1,0,0.2,0.42,0.09111111111111111,0.0,9.0,4.0,3.0,0.0,456.0,20.0,8.0,14.0,0.30000000000000004,0.4,14.0,0.0,180.0,22.0,204.0,13.0,1860.0,0.2,8.0,19.0,5.0,1.0,1.0,10.0,4.0,3.0,10.0,5.0,13.0,8.0,32.0,1.0,13.0,5.0,4.0,21.0,12.0,0.0,19.0,3.0,0.0,0.0,0.0,65.0,20.0,18.0
0,Leganés,12,2019-11-03,18:30:00,Home,Eibar,1,2,0.9,0.96,0.19999999999999998,2.0,7.0,4.0,2.0,0.0,492.0,10.0,9.0,10.0,0.9,0.8999999999999999,12.0,4.0,273.0,23.0,265.0,9.0,2330.0,0.4,7.0,17.0,3.0,2.0,1.0,11.0,2.0,0.0,8.0,5.0,11.0,6.0,25.0,0.0,7.0,6.0,2.0,15.0,14.0,0.0,20.0,0.0,0.0,0.0,0.0,53.0,26.0,30.0
1,Eibar,12,2019-11-03,18:30:00,Away,Leganés,2,1,1.4,1.98,0.2009090909090909,0.0,12.0,5.0,5.0,0.0,572.0,20.0,4.0,5.0,1.8,1.0,20.0,1.0,340.0,35.0,326.0,11.0,3018.0,0.4,7.0,30.0,7.0,2.0,0.0,31.0,4.0,0.0,15.0,6.0,14.0,8.0,28.0,0.0,17.0,5.0,2.0,13.0,5.0,0.0,16.0,0.0,0.0,0.0,0.0,41.0,30.0,26.0
0,Granada,12,2019-11-03,21:00:00,Home,Real Sociedad,1,2,1.0,0.2,0.12,0.0,5.0,3.0,0.0,0.0,430.0,11.0,8.0,10.0,0.1,0.1,5.0,1.0,201.0,15.0,175.0,7.0,1405.0,0.1,1.0,10.0,0.0,0.0,0.0,24.0,4.0,4.0,7.0,3.0,8.0,5.0,21.0,0.0,8.0,9.0,1.0,10.0,7.0,0.0,15.0,4.0,0.0,0.0,0.0,51.0,12.0,30.0
1,Real Sociedad,12,2019-11-03,21:00:00,Away,Granada,2,1,0.2,0.52,0.048749999999999995,2.0,9.0,5.0,2.0,0.0,632.0,16.0,8.0,9.0,0.8999999999999999,1.0,17.0,3.0,403.0,48.0,345.0,25.0,3007.0,1.0,9.0,27.0,9.0,3.0,3.0,28.0,5.0,1.0,7.0,9.0,10.0,1.0,26.0,2.0,20.0,3.0,5.0,22.0,8.0,0.0,19.0,1.0,0.0,0.0,0.0,55.0,30.0,12.0
0,Real Sociedad,13,2019-11-08,21:00:00,Home,Leganés,1,1,1.0,0.96,0.12000000000000001,1.0,6.0,2.0,6.0,1.0,424.0,17.0,16.0,9.0,0.9,0.8,12.0,2.0,185.0,17.0,152.0,5.0,1620.0,0.9,4.0,15.0,2.0,2.0,0.0,10.0,1.0,6.0,14.0,5.0,14.0,9.0,28.0,1.0,6.0,7.0,0.0,21.0,7.0,1.0,23.0,6.0,0.0,0.0,0.0,49.0,22.0,29.0
1,Leganés,13,2019-11-08,21:00:00,Away,Real Sociedad,1,1,1.1,1.06,0.21000000000000002,1.0,10.0,5.0,2.0,0.0,663.0,14.0,12.0,7.0,1.1,0.30000000000000004,15.0,1.0,440.0,52.0,439.0,21.0,3111.0,0.5,5.0,34.0,10.0,5.0,0.0,25.0,5.0,1.0,10.0,7.0,15.0,8.0,19.0,0.0,20.0,5.0,2.0,17.0,12.0,0.0,14.0,1.0,0.0,0.0,0.0,50.0,29.0,22.0
0,Alavés,13,2019-11-09,13:00:00,Home,Valladolid,3,0,0.3,3.5,0.22428571428571425,1.0,13.0,4.0,3.0,0.0,482.0,9.0,9.0,8.0,2.5,1.2,23.0,4.0,262.0,32.0,242.0,15.0,2438.0,1.3,11.0,19.0,8.0,2.0,0.0,13.0,6.0,3.0,5.0,2.0,15.0,13.0,18.0,0.0,25.0,10.0,6.0,11.0,6.0,0.0,21.0,3.0,1.0,0.0,0.0,50.0,25.0,23.0
1,Valladolid,13,2019-11-09,13:00:00,Away,Alavés,0,3,3.4,0.27,0.011666666666666667,0.0,7.0,1.0,3.0,0.0,543.0,16.0,10.0,11.0,0.2,0.2,13.0,0.0,326.0,27.0,267.0,5.0,2419.0,0.30000000000000004,4.0,26.0,4.0,3.0,1.0,16.0,7.0,1.0,11.0,10.0,15.0,5.0,13.0,2.0,7.0,2.0,0.0,14.0,7.0,0.0,16.0,1.0,0.0,1.0,0.0,51.0,23.0,25.0
0,Valencia,13,2019-11-09,16:00:00,Home,Granada,2,0,0.5,0.47000000000000003,0.0023076923076923075,0.0,13.0,1.0,5.0,0.0,548.0,10.0,12.0,8.0,0.5,0.30000000000000004,23.0,0.0,341.0,22.0,369.0,19.0,2097.0,0.30000000000000004,11.0,13.0,7.0,4.0,0.0,23.0,4.0,0.0,4.0,4.0,8.0,4.0,24.0,0.0,13.0,8.0,1.0,6.0,4.0,0.0,15.0,0.0,0.0,0.0,0.0,46.0,19.0,19.0
1,Granada,13,2019-11-09,16:00:00,Away,Valencia,0,2,0.7,0.6900000000000001,0.046363636363636364,1.0,12.0,4.0,0.0,0.0,528.0,12.0,13.0,10.0,0.7000000000000001,0.30000000000000004,16.0,1.0,327.0,37.0,299.0,19.0,2325.0,0.5,6.0,32.0,7.0,0.0,0.0,25.0,7.0,3.0,7.0,8.0,20.0,12.0,15.0,0.0,19.0,4.0,5.0,21.0,6.0,0.0,11.0,3.0,0.0,0.0,0.0,46.0,19.0,19.0
0,Eibar,13,2019-11-09,18:30:00,Home,Real Madrid,0,4,2.9,0.87,0.012142857142857144,0.0,15.0,1.0,0.0,0.0,565.0,21.0,6.0,7.0,1.0,0.7,23.0,0.0,337.0,49.0,310.0,12.0,2085.0,0.5,8.0,34.0,9.0,2.0,0.0,26.0,6.0,1.0,15.0,12.0,31.0,19.0,21.0,1.0,21.0,8.0,4.0,14.0,7.0,0.0,9.0,1.0,0.0,2.0,0.0,58.0,13.0,17.0
1,Real Madrid,13,2019-11-09,18:30:00,Away,Eibar,4,0,1.0,2.96,0.305,1.0,8.0,3.0,0.0,0.0,742.0,15.0,13.0,8.0,1.5,1.0,18.0,7.0,523.0,50.0,423.0,27.0,3324.0,1.3,5.0,26.0,16.0,4.0,1.0,22.0,6.0,2.0,8.0,8.0,11.0,3.0,24.0,0.0,32.0,12.0,11.0,19.0,9.0,0.0,8.0,2.0,2.0,0.0,0.0,60.0,17.0,13.0
0,Barcelona,13,2019-11-09,21:00:00,Home,Celta Vigo,4,1,0.4,1.3900000000000001,0.264,0.0,9.0,6.0,4.0,0.0,785.0,6.0,10.0,8.0,0.6,0.3,17.0,7.0,627.0,37.0,544.0,20.0,2511.0,0.4,4.0,41.0,9.0,0.0,1.0,3.0,2.0,1.0,5.0,2.0,5.0,3.0,11.0,0.0,25.0,10.0,5.0,9.0,11.0,0.0,18.0,1.0,0.0,0.0,0.0,53.0,7.0,9.0
1,Celta Vigo,13,2019-11-09,21:00:00,Away,Barcelona,1,4,1.4,0.31,0.148,0.0,6.0,5.0,1.0,0.0,538.0,21.0,13.0,5.0,0.4,0.2,11.0,2.0,371.0,26.0,343.0,14.0,2004.0,0.0,3.0,18.0,1.0,1.0,0.0,13.0,2.0,3.0,10.0,10.0,24.0,14.0,12.0,0.0,6.0,2.0,4.0,12.0,4.0,0.0,14.0,3.0,0.0,1.0,0.0,48.0,9.0,7.0
0,Mallorca,13,2019-11-10,12:00:00,Home,Villarreal,3,1,3.2,1.6700000000000002,0.44399999999999995,1.0,3.0,1.0,2.0,0.0,459.0,18.0,7.0,20.0,0.0,0.0,10.0,6.0,249.0,21.0,226.0,16.0,2364.0,0.2,3.0,24.0,2.0,1.0,0.0,19.0,2.0,1.0,7.0,4.0,22.0,18.0,23.0,0.0,13.0,9.0,4.0,16.0,7.0,0.0,18.0,1.0,2.0,1.0,0.0,47.0,20.0,15.0
1,Villarreal,13,2019-11-10,12:00:00,Away,Mallorca,1,3,1.7,3.36,0.133,0.0,20.0,5.0,3.0,0.0,721.0,16.0,6.0,6.0,2.5,1.8,39.0,2.0,527.0,65.0,425.0,21.0,3194.0,1.2,17.0,56.0,15.0,3.0,1.0,25.0,5.0,0.0,11.0,9.0,21.0,12.0,15.0,0.0,27.0,4.0,5.0,15.0,14.0,0.0,17.0,0.0,1.0,2.0,0.0,46.0,15.0,20.0
0,Athletic Club,13,2019-11-10,14:00:00,Home,Levante,2,1,0.6,1.61,0.075,1.0,23.0,10.0,3.0,0.0,602.0,9.0,9.0,10.0,1.6,1.2000000000000002,38.0,2.0,387.0,63.0,329.0,22.0,3247.0,1.3,15.0,46.0,8.0,5.0,1.0,36.0,10.0,3.0,7.0,2.0,10.0,8.0,14.0,0.0,39.0,7.0,8.0,10.0,14.0,0.0,13.0,3.0,0.0,0.0,0.0,61.0,22.0,5.0
1,Levante,13,2019-11-10,14:00:00,Away,Athletic Club,1,2,1.6,0.63,0.0675,1.0,8.0,2.0,2.0,0.0,496.0,21.0,8.0,8.0,0.7,0.4,14.0,2.0,280.0,23.0,204.0,7.0,2264.0,0.4,4.0,18.0,5.0,1.0,0.0,12.0,2.0,0.0,10.0,7.0,16.0,9.0,30.0,1.0,16.0,2.0,2.0,14.0,7.0,0.0,13.0,0.0,0.0,0.0,0.0,40.0,5.0,22.0
0,Atlético Madrid,13,2019-11-10,16:00:00,Home,Espanyol,3,1,0.4,2.96,0.16833333333333333,3.0,18.0,5.0,2.0,0.0,602.0,16.0,12.0,14.0,3.1,2.7,36.0,6.0,342.0,41.0,283.0,21.0,2419.0,1.7000000000000002,16.0,25.0,12.0,0.0,3.0,19.0,9.0,2.0,8.0,3.0,8.0,5.0,24.0,0.0,30.0,4.0,6.0,19.0,12.0,0.0,12.0,2.0,0.0,0.0,0.0,48.0,30.0,14.0
1,Espanyol,13,2019-11-10,16:00:00,Away,Atlético Madrid,1,3,2.7,0.35,0.044444444444444446,1.0,10.0,1.0,2.0,0.0,580.0,16.0,12.0,19.0,0.30000000000000004,0.2,16.0,2.0,327.0,39.0,321.0,15.0,1934.0,0.30000000000000004,5.0,31.0,7.0,0.0,0.0,19.0,2.0,1.0,9.0,4.0,20.0,16.0,28.0,0.0,13.0,3.0,3.0,15.0,13.0,0.0,15.0,1.0,0.0,0.0,0.0,48.0,14.0,30.0
0,Getafe,13,2019-11-10,18:30:00,Home,Osasuna,0,0,0.1,1.4100000000000001,0.03923076923076923,0.0,14.0,5.0,2.0,0.0,548.0,12.0,11.0,16.0,1.5999999999999999,1.2,22.0,0.0,255.0,40.0,226.0,9.0,2083.0,0.2,10.0,36.0,8.0,2.0,0.0,21.0,9.0,5.0,5.0,6.0,12.0,6.0,13.0,0.0,19.0,11.0,3.0,27.0,8.0,0.0,15.0,5.0,0.0,0.0,0.0,52.0,24.0,32.0
1,Osasuna,13,2019-11-10,18:30:00,Away,Getafe,0,0,1.3,0.14,0.0125,0.0,4.0,1.0,4.0,0.0,475.0,19.0,10.0,15.0,0.1,0.1,8.0,0.0,198.0,15.0,193.0,4.0,2154.0,0.1,1.0,16.0,3.0,1.0,0.0,11.0,5.0,4.0,9.0,11.0,17.0,6.0,26.0,0.0,8.0,6.0,1.0,22.0,6.0,0.0,16.0,4.0,0.0,0.0,0.0,47.0,32.0,24.0
0,Real Betis,13,2019-11-10,21:00:00,Home,Sevilla,1,2,0.9,1.9100000000000001,0.07058823529411765,1.0,18.0,5.0,2.0,0.0,627.0,14.0,11.0,11.0,2.0,1.7000000000000002,29.0,1.0,404.0,35.0,337.0,26.0,2729.0,0.8,12.0,28.0,10.0,6.0,0.0,27.0,4.0,3.0,6.0,7.0,17.0,10.0,19.0,0.0,34.0,11.0,4.0,9.0,13.0,0.0,12.0,3.0,0.0,0.0,0.0,46.0,19.0,15.0
1,Sevilla,13,2019-11-10,21:00:00,Away,Real Betis,2,1,1.9,0.9500000000000001,0.169,1.0,10.0,6.0,3.0,0.0,552.0,24.0,7.0,15.0,0.9,0.9000000000000001,18.0,4.0,324.0,32.0,252.0,20.0,2049.0,0.9,8.0,27.0,6.0,5.0,2.0,21.0,4.0,2.0,14.0,11.0,24.0,13.0,33.0,0.0,17.0,7.0,8.0,14.0,7.0,0.0,21.0,2.0,0.0,0.0,0.0,45.0,15.0,19.0
0,Levante,14,2019-11-22,21:00:00,Home,Mallorca,2,1,1.7,1.8,0.1630769230769231,2.0,13.0,6.0,2.0,1.0,575.0,11.0,16.0,8.0,1.7,1.8,26.0,4.0,367.0,36.0,281.0,33.0,2648.0,1.9,12.0,28.0,12.0,6.0,0.0,23.0,3.0,0.0,8.0,8.0,17.0,9.0,27.0,0.0,21.0,7.0,4.0,10.0,7.0,1.0,13.0,0.0,0.0,0.0,0.0,54.0,15.0,7.0
